image_id,gt_id,size_bin,area,o2o_flip_rate,stride_flip_rate,o2m_positive_count,o2o_margin_0,max_iou,best_prediction_score,fn_at_iou50,success_iou75,stability_group
0000335_04313_d_0000065,17,s_16_32,342.21629633009434,0.0,0.0,4.0,0.4452105185072779,0.837283674839253,0.86747,0,1,stable
0000335_04313_d_0000065,18,s_16_32,351.22135788202286,0.0,0.0,4.0,0.37234758423410486,0.7891991154988856,0.62069,0,1,stable
0000335_04313_d_0000065,19,s_16_32,297.5781799033284,0.0,0.0,3.0,0.7481868772989451,0.7643067069296676,0.62069,0,1,stable
0000335_04313_d_0000065,20,s_16_32,692.0523568019271,0.0,0.0,10.0,0.9938119090621187,0.855068491040858,0.86086,0,1,stable
0000335_04313_d_0000065,21,s_16_32,332.8775753043592,0.0,0.0,6.0,0.9728802545468943,0.8136793777862273,0.86086,0,1,stable
0000335_04313_d_0000065,22,s_16_32,300.3425994217396,0.0,0.0,6.0,0.9987227816631725,0.9196667747853383,0.94543,0,1,stable
0000335_04313_d_0000065,23,s_16_32,308.308822453022,0.0,0.0,7.0,0.9944048298913813,0.8597565585761542,0.94543,0,1,stable
0000335_04313_d_0000065,24,t_8_16,200.69957803934813,0.0,0.0,3.0,0.9994956267075265,0.8303317252650937,0.94543,0,1,stable
0000335_04313_d_0000065,25,s_16_32,346.02528081834316,0.0,0.0,7.0,0.7392402512087728,0.71334918363337,0.51696,0,0,stable
0000335_04313_d_0000065,27,s_16_32,467.1353139132261,0.0,0.0,10.0,0.996167059325818,0.9197861500653606,0.86747,0,1,stable
0000335_04313_d_0000065,28,t_8_16,134.94406834244728,0.0,0.0,2.0,0.8322754907813191,0.6201931548002121,0.86747,0,0,stable
0000335_04313_d_0000065,34,s_16_32,628.0215485924855,0.0,0.0,10.0,0.9983830552351569,0.8995581862256645,0.94543,0,1,stable
0000335_04313_d_0000065,36,s_16_32,959.1775460019708,0.0,0.0,10.0,0.7566178802399319,0.7386909333874737,0.94543,0,0,stable
0000335_04313_d_0000065,37,s_16_32,341.171875,0.0,0.0,5.0,0.9820794997596142,0.5578997036281853,0.94543,0,0,stable
0000335_05097_d_0000069,3,s_16_32,939.1116110980511,0.0,0.0,10.0,0.9994009635939691,0.897941685562827,0.94611,0,1,stable
0000335_05097_d_0000069,4,s_16_32,610.3878097329289,0.0,0.0,10.0,0.9992971664901646,0.8646247988316689,0.94611,0,1,stable
0000335_05097_d_0000069,5,s_16_32,364.70125087350607,0.0,0.0,10.0,0.9837295722447679,0.8728049954212667,0.94611,0,1,stable
0000335_05097_d_0000069,8,s_16_32,350.16447807848454,0.0,0.0,8.0,0.9900641466619386,0.8492876130294051,0.87325,0,1,stable
0000335_05097_d_0000069,9,s_16_32,431.84011913090944,0.0,0.0,9.0,0.9913271682273795,0.638873504952548,0.87325,0,0,stable
0000335_05097_d_0000069,10,s_16_32,657.4422531146556,0.0,0.0,10.0,0.9028226677659896,0.7739144511948517,0.94611,0,1,stable
0000335_05097_d_0000069,11,s_16_32,311.4063810110092,0.25,0.0,4.0,0.10228247280487804,0.31234239845228473,0.94611,1,0,mild
0000335_05097_d_0000069,12,t_8_16,155.70566773414612,0.25,0.25,0.0,0.8984344986929232,0.2044565132622363,0.94611,1,0,mild
0000335_05097_d_0000069,13,s_16_32,601.7336413115263,0.0,0.0,10.0,0.9775705697310353,0.8874113480251259,0.78448,0,1,stable
0000335_05097_d_0000069,14,t_8_16,95.15382863022387,0.0,0.0,6.0,0.9229910276435754,0.8205052240641036,0.87325,0,1,stable
0000335_05097_d_0000069,15,t_8_16,125.9497239254415,0.75,0.75,1.0,0.47158160064010757,0.7599382303344407,0.30516,0,1,high
0000335_05097_d_0000069,17,t_8_16,72.31728098541498,0.75,0.75,3.0,0.0635965348489947,0.729344452120028,0.78448,0,0,high
0000335_05685_d_0000072,5,s_16_32,519.0316381379962,0.0,0.0,10.0,0.7010132964448912,0.9108248307160609,0.86612,0,1,stable
0000335_05685_d_0000072,8,s_16_32,705.87890625,0.0,0.0,10.0,0.9593260837390069,0.6980343686044268,0.86612,0,0,stable
0000335_05685_d_0000072,12,s_16_32,363.31642020866275,0.0,0.0,4.0,0.8318536216825518,0.6592093568976914,0.31448,0,0,stable
0000335_05685_d_0000072,13,t_8_16,159.85940584167838,0.0,0.0,1.0,0.9958625593670216,0.566185226482076,0.31448,0,0,stable
0000335_05685_d_0000072,14,s_16_32,631.1376868709922,0.0,0.0,8.0,0.8806222729959303,0.5660238911858374,0.55674,0,0,stable
0000335_06469_d_0000076,2,s_16_32,682.3472684919834,0.0,0.0,10.0,0.9969270449330789,0.9071597375635202,0.94696,0,1,stable
0000335_06469_d_0000076,3,s_16_32,752.9374425262213,0.0,0.0,10.0,0.9674531318353675,0.7887795615080698,0.94696,0,1,stable
0000335_06469_d_0000076,4,t_8_16,188.93162289261818,0.5,0.0,5.0,0.4483012155950856,0.8351248782936309,0.00879,0,1,mild
0000335_06469_d_0000076,5,t_8_16,207.60737746953964,0.0,0.0,3.0,0.5865455068719941,0.8475742344427846,0.39712,0,1,stable
0000335_06469_d_0000076,6,t_8_16,223.17386933602393,0.0,0.0,5.0,0.387354742976393,0.7308974661619504,0.39712,0,0,stable
0000335_06469_d_0000076,7,s_16_32,309.00614756159484,0.0,0.0,7.0,0.5658657724265416,0.8551937990343177,0.39712,0,1,stable
0000335_06665_d_0000077,7,s_16_32,581.3230605870485,0.0,0.0,5.0,0.7050200413101881,0.9217530225910424,0.38067,0,1,stable
0000335_06665_d_0000077,8,t_8_16,217.98996337130666,0.25,0.0,4.0,0.7918416724283984,0.7019124451628979,0.87441,0,0,mild
0000335_06665_d_0000077,9,s_16_32,289.2791050672531,0.0,0.0,4.0,0.3733327846941772,0.7084632265282242,0.87441,0,0,stable
0000335_06665_d_0000077,10,s_16_32,297.92173970863223,0.5,0.0,5.0,0.05136624190245262,0.5755035214905728,0.87441,0,0,mild
0000335_06665_d_0000077,11,s_16_32,510.7257058918476,0.0,0.0,9.0,0.9800752241119316,0.9026981043119295,0.62266,0,1,stable
0000335_06665_d_0000077,12,s_16_32,373.7049121186137,0.0,0.0,2.0,0.9420663948501243,0.7153085798168485,0.38067,0,0,stable
0000335_06665_d_0000077,13,s_16_32,513.8398605324328,0.0,0.0,10.0,0.9916925359351132,0.8587690545859982,0.87441,0,1,stable
0000335_06665_d_0000077,14,s_16_32,406.91671246849,0.0,0.0,6.0,0.9884531424986585,0.8832917115970749,0.87441,0,1,stable
0000335_06665_d_0000077,16,s_16_32,988.2278980463743,0.0,0.0,10.0,0.9984460872959852,0.9182131421304336,0.95222,0,1,stable
0000335_06665_d_0000077,17,s_16_32,448.4518401194364,0.0,0.0,7.0,0.9969282679006628,0.9414298378619654,0.95222,0,1,stable
0000335_06665_d_0000077,18,s_16_32,624.9050333239138,0.0,0.0,10.0,0.9993904644370333,0.8714273564253534,0.95222,0,1,stable
0000335_06665_d_0000077,19,s_16_32,411.7564841285348,0.0,0.0,8.0,0.9977776112194678,0.9160636351592678,0.95222,0,1,stable
0000335_06665_d_0000077,20,s_16_32,610.3748128768057,0.0,0.0,10.0,0.9989121167232582,0.9233157413327496,0.95222,0,1,stable
0000342_00393_d_0000244,2,s_16_32,726.629250138998,0.0,0.0,10.0,0.9785731746643563,0.9130237221941042,0.86375,0,1,stable
0000342_00393_d_0000244,3,t_8_16,239.78830094635487,0.0,0.0,2.0,0.8169883902957561,0.5883416415322432,0.59171,0,0,stable
0000342_00393_d_0000244,4,t_8_16,249.83232647180557,0.0,0.0,3.0,0.647789539381556,0.8526883573864006,0.59171,0,1,stable
0000342_00393_d_0000244,5,t_8_16,221.455145701766,0.0,0.0,5.0,0.9386340436724174,0.9284030434845575,0.71793,0,1,stable
0000342_00393_d_0000244,6,s_16_32,286.5006115883589,0.0,0.0,4.0,0.9975241689095649,0.8996526836982768,0.81378,0,1,stable
0000342_00393_d_0000244,8,s_16_32,476.4697265625,0.0,0.0,6.0,0.9923939635892123,0.6176758825580416,0.71793,0,0,stable
0000342_00393_d_0000244,10,s_16_32,844.2986944487784,0.0,0.0,10.0,0.7709096231680947,0.0,0.86375,1,0,stable
0000342_00393_d_0000244,13,s_16_32,851.2170135453343,0.0,0.0,10.0,0.9227504496576494,0.8648121746814253,0.93578,0,1,stable
0000342_00393_d_0000244,14,s_16_32,426.295267380774,0.0,0.0,4.0,0.9700101688970393,0.8241344523800558,0.93578,0,1,stable
0000342_00393_d_0000244,15,t_8_16,207.61509668454528,0.25,0.0,5.0,0.2633838594356851,0.5463359416764539,0.71793,0,0,mild
0000342_00393_d_0000244,16,s_16_32,269.8996436409652,0.0,0.0,4.0,0.7201079608313989,0.0,0.86375,1,0,stable
0000342_00393_d_0000244,17,t_8_16,71.62955099344254,0.75,0.25,4.0,0.27366684349985465,0.6392312361915975,0.81378,0,0,high
0000342_00393_d_0000244,18,t_8_16,74.73630067706108,0.25,0.0,4.0,0.6120390112804813,0.5734570459644774,0.81378,0,0,mild
0000342_00393_d_0000244,19,t_8_16,75.08559599518776,0.25,0.0,6.0,0.604974906609566,0.5991312191385502,0.81378,0,0,mild
0000342_00393_d_0000244,20,t_8_16,66.43338419124484,0.25,0.25,1.0,0.5268789866714773,0.43679607646651947,0.81378,1,0,mild
0000342_00393_d_0000244,26,s_16_32,415.2319885343313,0.0,0.0,9.0,0.6933392696011597,0.7391777670062754,0.93578,0,0,stable
0000342_00393_d_0000244,27,s_16_32,320.0730257239193,0.0,0.0,7.0,0.9700803627291599,0.8646583645253408,0.93578,0,1,stable
0000342_00393_d_0000244,28,t_8_16,141.17815802432597,0.0,0.0,2.0,0.9928563476329636,0.0,0.08511,1,0,stable
0000342_00393_d_0000244,29,s_16_32,297.58284732326865,0.0,0.0,5.0,0.6671932920362464,0.7132431749603328,0.64572,0,0,stable
0000342_00393_d_0000244,30,t_8_16,107.95529059320688,0.0,0.0,4.0,0.9294326024956892,0.0,0.71793,1,0,stable
0000342_00393_d_0000244,31,s_16_32,260.2085036933422,0.0,0.0,4.0,0.8823936167493112,0.8570995990757968,0.93578,0,1,stable
0000342_00393_d_0000244,32,t_8_16,217.9925125055015,0.0,0.0,4.0,0.9709635118079317,0.8231384624651634,0.93578,0,1,stable
0000342_00393_d_0000244,44,t_8_16,76.46827249601483,0.0,0.0,3.0,0.9368781133401347,0.6413387671010858,0.93578,0,0,stable
0000342_00393_d_0000244,45,t_8_16,71.97229399904609,0.0,0.0,1.0,0.9999999865980306,0.8093482800461085,0.93578,0,1,stable
0000342_00393_d_0000244,49,s_16_32,358.12587225437164,0.25,0.0,6.0,0.5761803061773606,0.7363146038452024,0.93578,0,0,mild
0000342_00393_d_0000244,50,t_8_16,241.1732034161687,0.25,0.0,2.0,0.5966958305898185,0.7582508528269482,0.93578,0,1,mild
0000342_00393_d_0000244,51,t_8_16,235.29269048385322,0.0,0.0,2.0,0.7037073087719584,0.7118688148487388,0.93578,0,0,stable
0000342_00393_d_0000244,52,t_8_16,116.95413180626929,0.0,0.0,3.0,0.9957126178561215,0.0,0.64572,1,0,stable
0000342_00393_d_0000244,53,t_8_16,88.236083984375,0.25,0.0,1.0,,0.808964794457209,0.64572,0,1,mild
0000342_00393_d_0000244,71,t_8_16,66.43654368817806,0.25,0.0,2.0,0.20969056128174435,0.7527196326282035,0.93578,0,1,mild
0000342_00393_d_0000244,75,t_8_16,152.24549393355846,0.0,0.0,2.0,0.37459728578461243,0.8731866220790511,0.93578,0,1,stable
0000342_00393_d_0000244,76,t_8_16,117.64626894891262,0.25,0.0,3.0,0.5712242746640336,0.7976895972119905,0.93578,0,1,mild
0000342_00393_d_0000244,77,t_8_16,138.40558854490519,0.0,0.0,3.0,0.9438026824435749,0.768198896333468,0.93578,0,1,stable
0000342_00393_d_0000244,78,t_8_16,224.91065211594105,0.0,0.0,5.0,0.9780546052941027,0.8933010804949115,0.93578,0,1,stable
0000342_00393_d_0000244,79,t_8_16,215.92465522885323,0.0,0.0,5.0,0.9990366031723096,0.9113013115279478,0.93578,0,1,stable
0000342_00393_d_0000244,80,t_8_16,198.9559736251831,0.0,0.0,5.0,0.9963638129792639,0.9632701813639764,0.93578,0,1,stable
0000342_00393_d_0000244,81,t_8_16,217.64504824578762,0.0,0.0,3.0,0.9382281635440063,0.8977274416037055,0.93578,0,1,stable
0000342_00393_d_0000244,82,s_16_32,311.06737184524536,0.0,0.0,5.0,0.9973541451259618,0.9406797415045443,0.93578,0,1,stable
0000342_00393_d_0000244,83,t_8_16,66.43338419124484,0.25,0.0,2.0,0.9651500911377958,0.703170212245235,0.81378,0,0,mild
0000342_00393_d_0000244,87,s_16_32,520.7713830471039,0.0,0.0,9.0,0.7585755140449262,0.8279891944719937,0.64572,0,1,stable
0000342_00393_d_0000244,88,t_8_16,207.61111137270927,0.0,0.0,3.0,0.9703027922603726,0.7519674609720028,0.93578,0,1,stable
0000342_00393_d_0000244,89,t_8_16,251.9003813304007,0.0,0.0,3.0,0.98953066317936,0.8340238690886153,0.93578,0,1,stable
0000342_00393_d_0000244,90,s_16_32,259.5114209353924,0.0,0.0,4.0,0.5227266821112839,0.0,0.64572,1,0,stable
0000342_00393_d_0000244,91,s_16_32,353.98441302776337,0.0,0.0,8.0,0.999014403018373,0.9459191731911112,0.93578,0,1,stable
0000342_00393_d_0000244,92,t_8_16,164.3662270270288,0.0,0.0,4.0,0.8485159397534505,0.0,0.08511,1,0,stable
0000342_00393_d_0000244,93,t_8_16,222.83290350437164,0.0,0.0,3.0,0.9959260060301933,0.8745516789806963,0.93578,0,1,stable
0000342_00393_d_0000244,94,t_8_16,116.26538760960102,0.0,0.0,2.0,0.9588520692960487,0.8106357500859795,0.86375,0,1,stable
0000342_00393_d_0000244,96,t_8_16,96.88558505475521,0.0,0.0,5.0,0.8818089174987727,0.720066615460756,0.81378,0,0,stable
0000342_00393_d_0000244,97,t_8_16,144.63456197082996,0.0,0.0,3.0,0.6300441152848718,0.7972397808008066,0.93578,0,1,stable
0000342_00393_d_0000244,98,t_8_16,166.0913592763245,0.0,0.0,3.0,0.13080452581225815,0.9135478379946481,0.93578,0,1,stable
0000342_00393_d_0000244,99,s_16_32,332.18846309930086,0.0,0.0,4.0,0.9900454447685209,0.8419066686179888,0.93578,0,1,stable
0000342_00393_d_0000244,100,t_8_16,80.97374728322029,0.0,0.0,3.0,0.9878766482824899,0.5533905528112797,0.81378,0,0,stable
0000342_00393_d_0000244,101,t_8_16,83.04991622269154,0.25,0.25,3.0,0.6999862991527398,0.7622965931384554,0.22683,0,1,mild
0000342_00393_d_0000244,102,t_8_16,130.4507646560669,0.25,0.0,4.0,0.2619873899206455,0.7694442451480328,0.81378,0,1,mild
0000342_00393_d_0000244,103,t_8_16,139.45079976320267,0.0,0.0,4.0,0.8334622072131905,0.5028894703411523,0.81378,0,0,stable
0000342_00393_d_0000244,104,t_8_16,130.7936154305935,0.75,0.25,2.0,0.3150736588837027,0.7718146070513984,0.71793,0,1,high
0000342_00393_d_0000244,105,t_8_16,116.26294618472457,0.25,0.25,0.0,,0.7618280761756785,0.59171,0,1,mild
0000342_00393_d_0000244,106,t_8_16,112.11559888720512,0.0,0.0,4.0,0.7724577263815862,0.8665218405120454,0.59171,0,1,stable
0000342_00393_d_0000244,107,s_16_32,404.84227581322193,0.0,0.0,8.0,0.9899925253626365,0.8971340723849925,0.93578,0,1,stable
0000342_00393_d_0000244,108,s_16_32,529.4018914178014,0.0,0.0,6.0,0.9231672590200464,0.755338331037845,0.93578,0,1,stable
0000342_00393_d_0000244,109,t_8_16,157.44379699230194,0.25,0.25,4.0,0.564062685031843,0.7148962867363029,0.81378,0,0,mild
0000342_00393_d_0000244,112,t_8_16,148.44487488269806,0.5,0.25,5.0,0.17636248699818774,0.6488053222828931,0.81378,0,0,mild
0000342_00393_d_0000244,113,s_16_32,730.7968107908964,0.0,0.0,10.0,0.8095150125685308,0.0,0.93578,1,0,stable
0000342_00393_d_0000244,114,s_16_32,278.54007922858,0.5,0.0,3.0,0.22124888253456404,0.8438019958820734,0.22683,0,1,mild
0000342_00393_d_0000244,117,s_16_32,447.0502068400383,0.0,0.0,8.0,0.19332539499945328,0.0,0.64572,1,0,stable
0000342_00393_d_0000244,118,t_8_16,250.87434239685535,0.0,0.0,5.0,0.696973712802422,0.7696335083936167,0.86375,0,1,stable
0000342_00393_d_0000244,119,t_8_16,103.80880495905876,0.25,0.25,2.0,0.5075517844501605,0.0,0.71793,1,0,mild
0000342_00393_d_0000244,120,t_8_16,127.33656516671181,0.75,0.25,3.0,0.6075361227168546,0.0,0.71793,1,0,high
0000342_00393_d_0000244,121,t_8_16,96.88465155661106,0.25,0.0,1.0,0.8493810886271869,0.0,0.81378,1,0,mild
0000342_00393_d_0000244,125,t_8_16,68.51580026745796,0.75,0.0,3.0,0.4790554691200813,0.6017142130575038,0.81378,0,0,high
0000342_00393_d_0000244,126,t_8_16,87.2017513513565,0.0,0.0,3.0,0.992993102106368,0.6915478845142076,0.81378,0,0,stable
0000342_00393_d_0000244,131,t_8_16,168.16160421818495,0.0,0.0,1.0,0.9016565827650758,0.6062188822589553,0.59171,0,0,stable
0000342_00393_d_0000244,132,t_8_16,173.01264040917158,0.25,0.0,3.0,0.15491173859568394,0.6356898797119065,0.22683,0,0,mild
0000345_07057_d_0000345,0,t_8_16,98.9632080392912,0.5,0.5,2.0,0.45601220053014085,0.7329406240836319,0.73218,0,0,mild
0000345_07057_d_0000345,1,t_8_16,76.12274696677923,0.0,0.0,1.0,0.7979625905483114,0.37741709016932207,0.73218,1,0,stable
0000345_07057_d_0000345,2,t_8_16,215.9242243859917,0.0,0.0,3.0,0.9847922723508892,0.8061986486654825,0.76557,0,1,stable
0000345_07057_d_0000345,3,s_16_32,622.1337025165558,0.0,0.0,10.0,0.9964037824768528,0.9210208644184723,0.93028,0,1,stable
0000345_07057_d_0000345,4,t_8_16,93.42643447220325,0.25,0.0,4.0,0.07445985177750078,0.856429903731519,0.8281,0,1,mild
0000345_07057_d_0000345,5,t_8_16,96.88558505475521,0.25,0.0,4.0,0.6392395290551389,0.4053209861590466,0.8281,1,0,mild
0000345_07057_d_0000345,7,t_8_16,166.0953804552555,0.0,0.0,3.0,0.9944530828965159,0.938908370571952,0.8281,0,1,stable
0000345_07057_d_0000345,9,s_16_32,894.4613056071103,0.0,0.0,10.0,0.9512775656440934,0.9109720373124767,0.86585,0,1,stable
0000345_07057_d_0000345,10,t_8_16,112.45992167294025,0.25,0.0,2.0,0.8372002485953578,0.7620216896311317,0.73218,0,1,mild
0000345_07057_d_0000345,11,s_16_32,391.3377175331116,0.0,0.0,7.0,0.8806719930522863,0.0,0.30034,1,0,stable
0000345_07057_d_0000345,12,s_16_32,448.44322336278856,0.5,0.0,4.0,0.22345938970893772,0.8575489485500151,0.73218,0,1,mild
0000345_07057_d_0000345,13,s_16_32,334.93629540503025,0.0,0.0,1.0,0.8678724984984235,0.7011608286201978,0.73218,0,0,stable
0000345_07057_d_0000345,14,s_16_32,653.9777394728735,0.0,0.0,10.0,0.7197573015465635,0.8679129876869492,0.76557,0,1,stable
0000345_07057_d_0000345,15,s_16_32,348.7856073528528,0.0,0.0,7.0,0.8014769723261781,0.8981580594317397,0.8281,0,1,stable
0000345_07057_d_0000345,16,s_16_32,398.6140922382474,0.0,0.0,3.0,0.8719877619154919,0.838628910230498,0.73218,0,1,stable
0000345_07057_d_0000345,17,s_16_32,473.35674771666527,0.0,0.0,8.0,0.9944645229592322,0.9038024858020208,0.76557,0,1,stable
0000345_07057_d_0000345,18,t_8_16,149.47920743748546,0.25,0.25,2.0,0.29656148299941865,0.7167537782450667,0.73218,0,0,mild
0000345_07057_d_0000345,19,t_8_16,141.1785888671875,0.5,0.25,1.0,0.9815470331832666,0.6310760696829725,0.73218,0,0,mild
0000345_07057_d_0000345,20,s_16_32,268.8547375947237,0.0,0.0,2.0,0.7288289387643035,0.6581317078297675,0.73218,0,0,stable
0000345_07057_d_0000345,21,s_16_32,261.58963634073734,0.0,0.0,2.0,0.8359524376448403,0.8651545249021054,0.73218,0,1,stable
0000345_07057_d_0000345,29,t_8_16,95.15363116934896,0.0,0.0,4.0,0.9379140267121083,0.7245179362421426,0.8281,0,0,stable
0000345_07057_d_0000345,30,t_8_16,96.88558505475521,0.0,0.0,1.0,0.9999992707218566,0.6945928729224045,0.8281,0,0,stable
0000345_07057_d_0000345,31,t_8_16,112.11656826734543,0.25,0.0,4.0,0.22031931403005506,0.6415152638570258,0.8281,0,0,mild
0000345_07057_d_0000345,32,t_8_16,93.42577026598155,0.25,0.25,3.0,0.819182091632623,0.5385491166280137,0.8281,0,0,mild
0000345_07057_d_0000345,33,t_8_16,95.15363116934896,0.0,0.0,2.0,0.9442231432302456,0.6788284953148772,0.8281,0,0,stable
0000345_07057_d_0000345,34,t_8_16,69.20085548143834,0.25,0.0,3.0,0.833397251878212,0.7335161946508852,0.8281,0,0,mild
0000345_07057_d_0000345,35,t_8_16,95.50563713163137,0.0,0.0,2.0,0.8864644879222958,0.8099598963787539,0.73218,0,1,stable
0000345_07057_d_0000345,36,t_8_16,76.12274696677923,0.0,0.0,1.0,0.9985341635230587,0.7462742058522444,0.76557,0,0,stable
0000345_07057_d_0000345,37,t_8_16,91.35304799303412,0.25,0.0,3.0,0.7015665680609879,0.5701268739253857,0.30034,0,0,mild
0000345_07057_d_0000345,38,t_8_16,96.88558505475521,0.25,0.0,2.0,0.9374823099964316,0.8416078608368692,0.76557,0,1,mild
0000345_07057_d_0000345,39,t_8_16,181.65665729902685,0.0,0.0,2.0,0.9162319808240562,0.9199058051284992,0.76557,0,1,stable
0000345_07057_d_0000345,40,t_8_16,79.92821294814348,0.0,0.0,3.0,0.9711603174806386,0.7407753625106827,0.76557,0,0,stable
0000345_07057_d_0000345,41,t_8_16,124.56690380349755,0.5,0.0,5.0,0.1468781066583758,0.674674565058376,0.76557,0,0,mild
0000345_07057_d_0000345,43,t_8_16,94.11886773817241,0.0,0.0,1.0,,0.7095109998476846,0.76557,0,0,stable
0000345_07057_d_0000345,46,t_8_16,79.58426715899259,0.25,0.0,3.0,0.6724363452917672,0.7226042660223928,0.8281,0,0,mild
0000345_07057_d_0000345,47,t_8_16,79.92850913945585,0.0,0.0,0.0,,0.5080630334086745,0.8281,0,0,stable
0000345_07057_d_0000345,48,s_16_32,571.9678599834442,0.0,0.0,10.0,0.9798529386172716,0.8234409960295901,0.93028,0,1,stable
0000345_07057_d_0000345,49,s_16_32,503.80277320742607,0.0,0.0,9.0,0.9835298225072874,0.8963489638821803,0.93028,0,1,stable
0000345_07057_d_0000345,50,s_16_32,917.6416015625,0.0,0.0,10.0,0.9944870857213852,0.9414821320280689,0.89498,0,1,stable
0000345_07057_d_0000345,51,t_8_16,160.55526781082153,0.0,0.0,3.0,0.9970364464195676,0.7447051608375308,0.8281,0,0,stable
0000345_07057_d_0000345,52,t_8_16,125.60091331601143,0.0,0.0,7.0,0.44919526827910544,0.9099146898329293,0.8281,0,1,stable
0000345_07057_d_0000345,53,t_8_16,135.63800957798958,0.25,0.0,1.0,0.9990653632853679,0.629211822665202,0.73218,0,0,mild
0000345_07057_d_0000345,54,s_16_32,342.2150756120682,0.0,0.0,4.0,0.9074686421330459,0.0,0.86659,1,0,stable
0000345_07057_d_0000345,55,t_8_16,66.43941594660282,0.25,0.25,3.0,0.5050445450996591,0.7220134819918449,0.73218,0,0,mild
0000345_07057_d_0000345,56,t_8_16,214.5332901328802,0.25,0.0,3.0,0.9806352538815764,0.8337423661513058,0.76557,0,1,mild
0000345_07057_d_0000345,57,t_8_16,125.95317059755325,0.0,0.0,3.0,0.9248292358277549,0.7899264812034735,0.73218,0,1,stable
0000345_07057_d_0000345,58,t_8_16,230.79799553006887,0.0,0.0,2.0,0.9648899207841165,0.8573179482969628,0.30034,0,1,stable
0000345_07057_d_0000345,59,s_16_32,529.4186581075191,0.0,0.0,8.0,0.65287800065799,0.9072999771371261,0.8281,0,1,stable
0000345_07057_d_0000345,60,s_16_32,373.7030810639262,0.5,0.0,8.0,0.32464120301262545,0.8343275161114243,0.8281,0,1,mild
0000345_07057_d_0000345,61,s_16_32,629.7514200657606,0.25,0.0,9.0,0.08851159547202148,0.8872156793103284,0.73218,0,1,mild
0000345_07057_d_0000345,65,t_8_16,117.64540728926659,0.0,0.0,6.0,0.7731300057712566,0.6772326328220354,0.8281,0,0,stable
0000345_07057_d_0000345,66,t_8_16,85.47015658020973,0.25,0.0,0.0,0.8620760802716668,0.6531074797012623,0.8281,0,0,mild
0000345_07057_d_0000345,67,t_8_16,110.37693119049072,0.25,0.0,4.0,0.5199735318841971,0.7951737354901728,0.8281,0,1,mild
0000345_07057_d_0000345,68,t_8_16,137.03059524297714,0.25,0.0,5.0,0.3458625622994547,0.6858620879242688,0.8281,0,0,mild
0000345_07057_d_0000345,70,t_8_16,166.08417868614197,0.25,0.0,2.0,0.5028540469439254,0.6008282517967148,0.8281,0,0,mild
0000345_07057_d_0000345,71,s_16_32,723.5321044921875,0.0,0.0,10.0,0.9998114287905174,0.9499509553743284,0.93028,0,1,stable
0000345_07057_d_0000345,72,s_16_32,588.9340642690659,0.0,0.0,10.0,0.9984395622311945,0.9133952237363512,0.93028,0,1,stable
0000345_07057_d_0000345,73,t_8_16,192.0339744053781,0.0,0.0,4.0,0.9711455147535543,0.8576518325904591,0.8281,0,1,stable
0000345_07057_d_0000345,74,t_8_16,112.11635287106037,0.0,0.0,2.0,0.7987015583161221,0.7625414219575223,0.8281,0,1,stable
0000345_07057_d_0000345,75,t_8_16,186.84421630203724,0.0,0.0,2.0,0.9921248163197273,0.7258588583430907,0.8281,0,0,stable
0000345_07057_d_0000345,76,t_8_16,125.95317059755325,0.5,0.5,4.0,0.43488919497625556,0.6181301420195434,0.8281,0,0,mild
0000345_07057_d_0000345,77,t_8_16,129.75454360246658,0.0,0.0,0.0,,0.33302738327859854,0.8281,1,0,stable
0000345_07057_d_0000345,78,t_8_16,140.4793519973755,0.0,0.0,2.0,0.9389909469499208,0.8150963015704753,0.8281,0,1,stable
0000345_07057_d_0000345,79,t_8_16,130.4507646560669,0.5,0.0,3.0,0.21854215945767538,0.7872016300514519,0.8281,0,1,mild
0000345_07057_d_0000345,80,t_8_16,77.86022996902466,0.3333333333333333,0.0,2.0,0.8901252727491523,0.7535448751716909,0.8281,0,1,mild
0000345_07057_d_0000345,81,t_8_16,84.08758774399757,0.5,0.5,3.0,0.5696215824300277,0.6204367827501439,0.8281,0,0,mild
0000345_07057_d_0000345,82,t_8_16,106.57142931222916,0.5,0.0,2.0,0.11979252911447753,0.8010528024796701,0.8281,0,1,mild
0000345_07057_d_0000345,83,t_8_16,68.50930187106133,0.5,0.0,2.0,0.8873023070685947,0.7853110992799045,0.73218,0,1,mild
0000345_07057_d_0000345,85,s_16_32,314.8766524773091,0.0,0.0,7.0,0.9991954633930537,0.9195534372137405,0.93028,0,1,stable
0000345_07057_d_0000345,86,t_8_16,196.1953239068389,0.0,0.0,5.0,0.998169922129697,0.9583928943115205,0.93028,0,1,stable
0000345_07057_d_0000345,87,t_8_16,191.0013651549816,0.0,0.0,5.0,0.8649391210306943,0.7776926491803422,0.86659,0,1,stable
0000345_07057_d_0000345,88,t_8_16,76.12366250902414,0.25,0.0,3.0,0.21428067810055323,0.8039074402191488,0.8281,0,1,mild
0000345_07057_d_0000345,89,t_8_16,64.70399745553732,0.0,0.0,1.0,0.9045338166817322,0.7014193066148297,0.73218,0,0,stable
0000345_07057_d_0000345,95,t_8_16,85.46699702739716,0.0,0.0,5.0,0.9844977909986607,0.9110944371135787,0.93028,0,1,stable
0000345_07057_d_0000345,96,t_8_16,71.97206063568592,0.0,0.0,3.0,0.99770161705397,0.8622385943488196,0.93028,0,1,stable
